bitstring,bitstring_tuple,bitstring_excel,feasible,assignment,processing,workload,ergonomic,safety,original_cost,assignment_penalty,skill_penalty,robot_utilization_penalty,total_penalty,total_cost
000110010011,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1)","=""000110010011""",False,"{'O11': [], 'O12': ['H', 'R'], 'O21': ['R'], 'O22': ['R', 'M']}",26,3.5,5.6,2.0,37.1,60,40,20,120,157.1
010001111000,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0)","=""010001111000""",False,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H', 'R', 'M'], 'O22': []}",25,2.0,2.0999999999999996,3.0,32.1,100,20,5,125,157.1
010010101011,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1)","=""010010101011""",False,"{'O11': ['R'], 'O12': ['R'], 'O21': ['H', 'M'], 'O22': ['R', 'M']}",32,2.0,2.0999999999999996,1.0,37.1,40,60,20,120,157.1
011000110011,"(0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1)","=""011000110011""",False,"{'O11': ['R', 'M'], 'O12': [], 'O21': ['H', 'R'], 'O22': ['R', 'M']}",30,2.0,2.0999999999999996,3.0,37.1,80,20,20,120,157.1
101110100011,"(1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1)","=""101110100011""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R'], 'O21': ['H'], 'O22': ['R', 'M']}",36,7.0,9.1,0.0,52.1,60,40,5,105,157.1
000111100001,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1)","=""000111100001""",False,"{'O11': [], 'O12': ['H', 'R', 'M'], 'O21': ['H'], 'O22': ['M']}",24,5.5,7.699999999999999,0.0,37.2,100,20,0,120,157.2
010101101011,"(0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1)","=""010101101011""",False,"{'O11': ['R'], 'O12': ['H', 'M'], 'O21': ['H', 'M'], 'O22': ['R', 'M']}",38,5.5,7.699999999999999,1.0,52.2,60,40,5,105,157.2
110010000110,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0)","=""110010000110""",False,"{'O11': ['H', 'R'], 'O12': ['R'], 'O21': [], 'O22': ['H', 'R']}",28,4.0,4.199999999999999,1.0,37.2,60,40,20,120,157.2
111001000101,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1)","=""111001000101""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['M'], 'O21': [], 'O22': ['H', 'M']}",28,4.0,4.199999999999999,1.0,37.2,120,0,0,120,157.2
001000010111,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1)","=""001000010111""",False,"{'O11': ['M'], 'O12': [], 'O21': ['R'], 'O22': ['H', 'R', 'M']}",25,2.5,2.8,2.0,32.3,100,20,5,125,157.3
010000011110,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0)","=""010000011110""",False,"{'O11': ['R'], 'O12': [], 'O21': ['R', 'M'], 'O22': ['H', 'R']}",29,2.5,2.8,3.0,37.3,60,40,20,120,157.3
010001000111,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1)","=""010001000111""",False,"{'O11': ['R'], 'O12': ['M'], 'O21': [], 'O22': ['H', 'R', 'M']}",26,2.5,2.8,1.0,32.3,100,20,5,125,157.3
100000100111,"(1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1)","=""100000100111""",False,"{'O11': ['H'], 'O12': [], 'O21': ['H'], 'O22': ['H', 'R', 'M']}",25,6.0,6.3,0.0,37.3,100,20,0,120,157.3
100110001110,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0)","=""100110001110""",False,"{'O11': ['H'], 'O12': ['H', 'R'], 'O21': ['M'], 'O22': ['H', 'R']}",35,7.5,9.799999999999999,0.0,52.3,40,60,5,105,157.3
110101000110,"(1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0)","=""110101000110""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'M'], 'O21': [], 'O22': ['H', 'R']}",34,7.5,9.799999999999999,1.0,52.3,80,20,5,105,157.3
001000111100,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0)","=""001000111100""",False,"{'O11': ['M'], 'O12': [], 'O21': ['H', 'R', 'M'], 'O22': ['H']}",26,4.5,4.8999999999999995,2.0,37.4,100,20,0,120,157.4
001110011101,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1)","=""001110011101""",False,"{'O11': ['M'], 'O12': ['H', 'R'], 'O21': ['R', 'M'], 'O22': ['H', 'M']}",36,6.0,8.399999999999999,2.0,52.4,60,40,5,105,157.4
100110101101,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1)","=""100110101101""",False,"{'O11': ['H'], 'O12': ['H', 'R'], 'O21': ['H', 'M'], 'O22': ['H', 'M']}",36,9.5,11.899999999999999,0.0,57.4,60,40,0,100,157.4
010110110101,"(0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1)","=""010110110101""",False,"{'O11': ['R'], 'O12': ['H', 'R'], 'O21': ['H', 'R'], 'O22': ['H', 'M']}",36,8.0,10.5,3.0,57.5,60,20,20,100,157.5
010111100100,"(0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0)","=""010111100100""",False,"{'O11': ['R'], 'O12': ['H', 'R', 'M'], 'O21': ['H'], 'O22': ['H']}",33,8.0,10.5,1.0,52.5,80,20,5,105,157.5
101011011000,"(1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0)","=""101011011000""",False,"{'O11': ['H', 'M'], 'O12': ['R', 'M'], 'O21': ['R', 'M'], 'O22': []}",28,1.5,1.4,2.0,32.9,80,40,5,125,157.9
110011011001,"(1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1)","=""110011011001""",False,"{'O11': ['H', 'R'], 'O12': ['R', 'M'], 'O21': ['R', 'M'], 'O22': ['M']}",32,1.5,1.4,3.0,37.9,60,40,20,120,157.9
111010001001,"(1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1)","=""111010001001""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R'], 'O21': ['M'], 'O22': ['M']}",29,1.5,1.4,1.0,32.9,80,40,5,125,157.9
011001011011,"(0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1)","=""011001011011""",False,"{'O11': ['R', 'M'], 'O12': ['M'], 'O21': ['R', 'M'], 'O22': ['R', 'M']}",35,0.0,0.0,3.0,38.0,60,40,20,120,158.0
011010010011,"(0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1)","=""011010010011""",False,"{'O11': ['R', 'M'], 'O12': ['R'], 'O21': ['R'], 'O22': ['R', 'M']}",30,0.0,0.0,3.0,33.0,40,40,45,125,158.0
110011110000,"(1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0)","=""110011110000""",False,"{'O11': ['H', 'R'], 'O12': ['R', 'M'], 'O21': ['H', 'R'], 'O22': []}",28,3.5,3.5,3.0,38.0,80,20,20,120,158.0
111010100000,"(1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0)","=""111010100000""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R'], 'O21': ['H'], 'O22': []}",25,3.5,3.5,1.0,33.0,100,20,5,125,158.0
000110011000,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)","=""000110011000""",False,"{'O11': [], 'O12': ['H', 'R'], 'O21': ['R', 'M'], 'O22': []}",22,3.5,5.6,2.0,33.1,80,40,5,125,158.1
010011101010,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0)","=""010011101010""",False,"{'O11': ['R'], 'O12': ['R', 'M'], 'O21': ['H', 'M'], 'O22': ['R']}",33,2.0,2.0999999999999996,1.0,38.1,40,60,20,120,158.1
010110000011,"(0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1)","=""010110000011""",False,"{'O11': ['R'], 'O12': ['H', 'R'], 'O21': [], 'O22': ['R', 'M']}",28,3.5,5.6,1.0,38.1,60,40,20,120,158.1
110110101001,"(1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1)","=""110110101001""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'R'], 'O21': ['H', 'M'], 'O22': ['M']}",36,7.0,9.1,1.0,53.1,60,40,5,105,158.1
111100110001,"(1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1)","=""111100110001""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H'], 'O21': ['H', 'R'], 'O22': ['M']}",34,7.0,9.1,3.0,53.1,100,0,5,105,158.1
011100101011,"(0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1)","=""011100101011""",False,"{'O11': ['R', 'M'], 'O12': ['H'], 'O21': ['H', 'M'], 'O22': ['R', 'M']}",39,5.5,7.699999999999999,1.0,53.2,60,40,5,105,158.2
100001001111,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1)","=""100001001111""",False,"{'O11': ['H'], 'O12': ['M'], 'O21': ['M'], 'O22': ['H', 'R', 'M']}",30,4.0,4.199999999999999,0.0,38.2,80,40,0,120,158.2
000011001110,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0)","=""000011001110""",False,"{'O11': [], 'O12': ['R', 'M'], 'O21': ['M'], 'O22': ['H', 'R']}",28,2.5,2.8,0.0,33.3,60,60,5,125,158.3
010001010111,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1)","=""010001010111""",False,"{'O11': ['R'], 'O12': ['M'], 'O21': ['R'], 'O22': ['H', 'R', 'M']}",30,2.5,2.8,3.0,38.3,80,20,20,120,158.3
101101011101,"(1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1)","=""101101011101""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'M'], 'O21': ['R', 'M'], 'O22': ['H', 'M']}",39,7.5,9.799999999999999,2.0,58.3,80,20,0,100,158.3
110101010110,"(1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0)","=""110101010110""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'M'], 'O21': ['R'], 'O22': ['H', 'R']}",38,7.5,9.799999999999999,3.0,58.3,60,20,20,100,158.3
000010110110,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0)","=""000010110110""",False,"{'O11': [], 'O12': ['R'], 'O21': ['H', 'R'], 'O22': ['H', 'R']}",27,4.5,4.8999999999999995,2.0,38.4,60,40,20,120,158.4
000011101101,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1)","=""000011101101""",False,"{'O11': [], 'O12': ['R', 'M'], 'O21': ['H', 'M'], 'O22': ['H', 'M']}",29,4.5,4.8999999999999995,0.0,38.4,80,40,0,120,158.4
011110001101,"(0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1)","=""011110001101""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'R'], 'O21': ['M'], 'O22': ['H', 'M']}",38,6.0,8.399999999999999,1.0,53.4,60,40,5,105,158.4
111100100101,"(1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1)","=""111100100101""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H'], 'O21': ['H'], 'O22': ['H', 'M']}",36,9.5,11.899999999999999,1.0,58.4,100,0,0,100,158.4
000101110110,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0)","=""000101110110""",False,"{'O11': [], 'O12': ['H', 'M'], 'O21': ['H', 'R'], 'O22': ['H', 'R']}",33,8.0,10.5,2.0,53.5,80,20,5,105,158.5
001101101110,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0)","=""001101101110""",False,"{'O11': ['M'], 'O12': ['H', 'M'], 'O21': ['H', 'M'], 'O22': ['H', 'R']}",40,8.0,10.5,0.0,58.5,60,40,0,100,158.5
010100100111,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1)","=""010100100111""",False,"{'O11': ['R'], 'O12': ['H'], 'O21': ['H'], 'O22': ['H', 'R', 'M']}",34,8.0,10.5,1.0,53.5,80,20,5,105,158.5
101000011011,"(1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1)","=""101000011011""",False,"{'O11': ['H', 'M'], 'O12': [], 'O21': ['R', 'M'], 'O22': ['R', 'M']}",29,1.5,1.4,2.0,33.9,80,40,5,125,158.9
111000000000,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","=""111000000000""",False,"{'O11': ['H', 'R', 'M'], 'O12': [], 'O21': [], 'O22': []}",15,1.5,1.4,1.0,18.9,140,0,0,140,158.9
011011010010,"(0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0)","=""011011010010""",False,"{'O11': ['R', 'M'], 'O12': ['R', 'M'], 'O21': ['R'], 'O22': ['R']}",31,0.0,0.0,3.0,34.0,40,40,45,125,159.0
110000110011,"(1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1)","=""110000110011""",False,"{'O11': ['H', 'R'], 'O12': [], 'O21': ['H', 'R'], 'O22': ['R', 'M']}",29,3.5,3.5,3.0,39.0,80,20,20,120,159.0
000111010001,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1)","=""000111010001""",False,"{'O11': [], 'O12': ['H', 'R', 'M'], 'O21': ['R'], 'O22': ['M']}",23,3.5,5.6,2.0,34.1,100,20,5,125,159.1
001010111001,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1)","=""001010111001""",False,"{'O11': ['M'], 'O12': ['R'], 'O21': ['H', 'R', 'M'], 'O22': ['M']}",28,2.0,2.0999999999999996,2.0,34.1,80,40,5,125,159.1
001011110011,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1)","=""001011110011""",False,"{'O11': ['M'], 'O12': ['R', 'M'], 'O21': ['H', 'R'], 'O22': ['R', 'M']}",33,2.0,2.0999999999999996,2.0,39.1,60,40,20,120,159.1
001111001001,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1)","=""001111001001""",False,"{'O11': ['M'], 'O12': ['H', 'R', 'M'], 'O21': ['M'], 'O22': ['M']}",30,3.5,5.6,0.0,39.1,80,40,0,120,159.1
011010101010,"(0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0)","=""011010101010""",False,"{'O11': ['R', 'M'], 'O12': ['R'], 'O21': ['H', 'M'], 'O22': ['R']}",34,2.0,2.0999999999999996,1.0,39.1,40,60,20,120,159.1
001111100000,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0)","=""001111100000""",False,"{'O11': ['M'], 'O12': ['H', 'R', 'M'], 'O21': ['H'], 'O22': []}",26,5.5,7.699999999999999,0.0,39.2,100,20,0,120,159.2
011101101010,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0)","=""011101101010""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'M'], 'O21': ['H', 'M'], 'O22': ['R']}",40,5.5,7.699999999999999,1.0,54.2,60,40,5,105,159.2
100000010111,"(1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1)","=""100000010111""",False,"{'O11': ['H'], 'O12': [], 'O21': ['R'], 'O22': ['H', 'R', 'M']}",24,4.0,4.199999999999999,2.0,34.2,100,20,5,125,159.2
100000111100,"(1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0)","=""100000111100""",False,"{'O11': ['H'], 'O12': [], 'O21': ['H', 'R', 'M'], 'O22': ['H']}",25,6.0,6.3,2.0,39.3,100,20,0,120,159.3
100110011101,"(1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1)","=""100110011101""",False,"{'O11': ['H'], 'O12': ['H', 'R'], 'O21': ['R', 'M'], 'O22': ['H', 'M']}",35,7.5,9.799999999999999,2.0,54.3,60,40,5,105,159.3
101110101100,"(1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0)","=""101110101100""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R'], 'O21': ['H', 'M'], 'O22': ['H']}",38,9.5,11.899999999999999,0.0,59.4,60,40,0,100,159.4
111101100100,"(1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0)","=""111101100100""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'M'], 'O21': ['H'], 'O22': ['H']}",37,9.5,11.899999999999999,1.0,59.4,100,0,0,100,159.4
011110110100,"(0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0)","=""011110110100""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'R'], 'O21': ['H', 'R'], 'O22': ['H']}",38,8.0,10.5,3.0,59.5,60,20,20,100,159.5
110001011011,"(1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1)","=""110001011011""",False,"{'O11': ['H', 'R'], 'O12': ['M'], 'O21': ['R', 'M'], 'O22': ['R', 'M']}",34,1.5,1.4,3.0,39.9,60,40,20,120,159.9
110010010011,"(1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1)","=""110010010011""",False,"{'O11': ['H', 'R'], 'O12': ['R'], 'O21': ['R'], 'O22': ['R', 'M']}",29,1.5,1.4,3.0,34.9,40,40,45,125,159.9
101001111001,"(1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1)","=""101001111001""",False,"{'O11': ['H', 'M'], 'O12': ['M'], 'O21': ['H', 'R', 'M'], 'O22': ['M']}",31,3.5,3.5,2.0,40.0,100,20,0,120,160.0
111000100010,"(1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0)","=""111000100010""",False,"{'O11': ['H', 'R', 'M'], 'O12': [], 'O21': ['H'], 'O22': ['R']}",27,3.5,3.5,1.0,35.0,100,20,5,125,160.0
010110011000,"(0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)","=""010110011000""",False,"{'O11': ['R'], 'O12': ['H', 'R'], 'O21': ['R', 'M'], 'O22': []}",28,3.5,5.6,3.0,40.1,60,40,20,120,160.1
010111000001,"(0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1)","=""010111000001""",False,"{'O11': ['R'], 'O12': ['H', 'R', 'M'], 'O21': [], 'O22': ['M']}",25,3.5,5.6,1.0,35.1,100,20,5,125,160.1
011011100011,"(0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1)","=""011011100011""",False,"{'O11': ['R', 'M'], 'O12': ['R', 'M'], 'O21': ['H'], 'O22': ['R', 'M']}",35,2.0,2.0999999999999996,1.0,40.1,60,40,20,120,160.1
011110000010,"(0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0)","=""011110000010""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'R'], 'O21': [], 'O22': ['R']}",30,3.5,5.6,1.0,40.1,60,40,20,120,160.1
110100101011,"(1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1)","=""110100101011""",False,"{'O11': ['H', 'R'], 'O12': ['H'], 'O21': ['H', 'M'], 'O22': ['R', 'M']}",38,7.0,9.1,1.0,55.1,60,40,5,105,160.1
000100111001,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1)","=""000100111001""",False,"{'O11': [], 'O12': ['H'], 'O21': ['H', 'R', 'M'], 'O22': ['M']}",25,5.5,7.699999999999999,2.0,40.2,100,20,0,120,160.2
111010000100,"(1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0)","=""111010000100""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R'], 'O21': [], 'O22': ['H']}",26,4.0,4.199999999999999,1.0,35.2,100,20,5,125,160.2
000011011101,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1)","=""000011011101""",False,"{'O11': [], 'O12': ['R', 'M'], 'O21': ['R', 'M'], 'O22': ['H', 'M']}",28,2.5,2.8,2.0,35.3,80,40,5,125,160.3
001010011110,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0)","=""001010011110""",False,"{'O11': ['M'], 'O12': ['R'], 'O21': ['R', 'M'], 'O22': ['H', 'R']}",33,2.5,2.8,2.0,40.3,40,60,20,120,160.3
010011001110,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0)","=""010011001110""",False,"{'O11': ['R'], 'O12': ['R', 'M'], 'O21': ['M'], 'O22': ['H', 'R']}",34,2.5,2.8,1.0,40.3,40,60,20,120,160.3
110110001101,"(1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1)","=""110110001101""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'R'], 'O21': ['M'], 'O22': ['H', 'M']}",37,7.5,9.799999999999999,1.0,55.3,60,40,5,105,160.3
111100010101,"(1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1)","=""111100010101""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H'], 'O21': ['R'], 'O22': ['H', 'M']}",35,7.5,9.799999999999999,3.0,55.3,100,0,5,105,160.3
001101011110,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0)","=""001101011110""",False,"{'O11': ['M'], 'O12': ['H', 'M'], 'O21': ['R', 'M'], 'O22': ['H', 'R']}",39,6.0,8.399999999999999,2.0,55.4,60,40,5,105,160.4
100101101110,"(1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0)","=""100101101110""",False,"{'O11': ['H'], 'O12': ['H', 'M'], 'O21': ['H', 'M'], 'O22': ['H', 'R']}",39,9.5,11.899999999999999,0.0,60.4,60,40,0,100,160.4
010100111100,"(0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0)","=""010100111100""",False,"{'O11': ['R'], 'O12': ['H'], 'O21': ['H', 'R', 'M'], 'O22': ['H']}",34,8.0,10.5,3.0,55.5,80,20,5,105,160.5
010101110110,"(0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0)","=""010101110110""",False,"{'O11': ['R'], 'O12': ['H', 'M'], 'O21': ['H', 'R'], 'O22': ['H', 'R']}",39,8.0,10.5,3.0,60.5,60,20,20,100,160.5
110011010010,"(1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0)","=""110011010010""",False,"{'O11': ['H', 'R'], 'O12': ['R', 'M'], 'O21': ['R'], 'O22': ['R']}",30,1.5,1.4,3.0,35.9,40,40,45,125,160.9
111001001010,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0)","=""111001001010""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['M'], 'O21': ['M'], 'O22': ['R']}",32,1.5,1.4,1.0,35.9,80,40,5,125,160.9
100010111001,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1)","=""100010111001""",False,"{'O11': ['H'], 'O12': ['R'], 'O21': ['H', 'R', 'M'], 'O22': ['M']}",27,3.5,3.5,2.0,36.0,80,40,5,125,161.0
100011110011,"(1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1)","=""100011110011""",False,"{'O11': ['H'], 'O12': ['R', 'M'], 'O21': ['H', 'R'], 'O22': ['R', 'M']}",32,3.5,3.5,2.0,41.0,60,40,20,120,161.0
100111001001,"(1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1)","=""100111001001""",False,"{'O11': ['H'], 'O12': ['H', 'R', 'M'], 'O21': ['M'], 'O22': ['M']}",29,5.0,7.0,0.0,41.0,80,40,0,120,161.0
110010101010,"(1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0)","=""110010101010""",False,"{'O11': ['H', 'R'], 'O12': ['R'], 'O21': ['H', 'M'], 'O22': ['R']}",33,3.5,3.5,1.0,41.0,40,60,20,120,161.0
111001101001,"(1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)","=""111001101001""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['M'], 'O21': ['H', 'M'], 'O22': ['M']}",33,3.5,3.5,1.0,41.0,100,20,0,120,161.0
111100001000,"(1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)","=""111100001000""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H'], 'O21': ['M'], 'O22': []}",28,5.0,7.0,1.0,41.0,100,20,0,120,161.0
001111010000,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0)","=""001111010000""",False,"{'O11': ['M'], 'O12': ['H', 'R', 'M'], 'O21': ['R'], 'O22': []}",25,3.5,5.6,2.0,36.1,100,20,5,125,161.1
010111010001,"(0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1)","=""010111010001""",False,"{'O11': ['R'], 'O12': ['H', 'R', 'M'], 'O21': ['R'], 'O22': ['M']}",29,3.5,5.6,3.0,41.1,80,20,20,120,161.1
011011101000,"(0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)","=""011011101000""",False,"{'O11': ['R', 'M'], 'O12': ['R', 'M'], 'O21': ['H', 'M'], 'O22': []}",31,2.0,2.0999999999999996,1.0,36.1,80,40,5,125,161.1
100111100000,"(1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0)","=""100111100000""",False,"{'O11': ['H'], 'O12': ['H', 'R', 'M'], 'O21': ['H'], 'O22': []}",25,7.0,9.1,0.0,41.1,100,20,0,120,161.1
110101101010,"(1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0)","=""110101101010""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'M'], 'O21': ['H', 'M'], 'O22': ['R']}",39,7.0,9.1,1.0,56.1,60,40,5,105,161.1
111010010100,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)","=""111010010100""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R'], 'O21': ['R'], 'O22': ['H']}",30,4.0,4.199999999999999,3.0,41.2,80,20,20,120,161.2
011010001110,"(0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0)","=""011010001110""",False,"{'O11': ['R', 'M'], 'O12': ['R'], 'O21': ['M'], 'O22': ['H', 'R']}",35,2.5,2.8,1.0,41.3,40,60,20,120,161.3
101110011100,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)","=""101110011100""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R'], 'O21': ['R', 'M'], 'O22': ['H']}",37,7.5,9.799999999999999,2.0,56.3,60,40,5,105,161.3
111101010100,"(1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0)","=""111101010100""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'M'], 'O21': ['R'], 'O22': ['H']}",36,7.5,9.799999999999999,3.0,56.3,100,0,5,105,161.3
001111000100,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0)","=""001111000100""",False,"{'O11': ['M'], 'O12': ['H', 'R', 'M'], 'O21': [], 'O22': ['H']}",27,6.0,8.399999999999999,0.0,41.4,100,20,0,120,161.4
011101001110,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0)","=""011101001110""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'M'], 'O21': ['M'], 'O22': ['H', 'R']}",41,6.0,8.399999999999999,1.0,56.4,60,40,5,105,161.4
101100101110,"(1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0)","=""101100101110""",False,"{'O11': ['H', 'M'], 'O12': ['H'], 'O21': ['H', 'M'], 'O22': ['H', 'R']}",40,9.5,11.899999999999999,0.0,61.4,60,40,0,100,161.4
