read,bitstring,energy,feasible,num_violations,processing,start_time,workload,ergonomic,safety,original_cost,assignment_start_penalty,skill_penalty,horizon_penalty,precedence_penalty,resource_overlap_penalty,robot_utilization_penalty,total_penalty,total_cost,schedule
54,010000000000000000000000000000000100000000100000000000000000000000000001,21.69999999999999,True,0,15.0,1.8,1.5,1.4,2.0,21.7,0.0,0.0,0.0,0.0,0.0,0,0.0,21.7,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
55,000000100000000000000000000000001000010000000000000000000010000000000000,32.80000000000001,True,0,21.0,1.4000000000000001,4.5,4.8999999999999995,1.0,32.8,0.0,0.0,0.0,0.0,0.0,0,0.0,32.8,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
56,000000000000001000000100000000000000000000100000000000000000000000000001,32.10000000000002,True,0,19.0,2.0,3.5,5.6,2.0,32.1,0.0,0.0,0.0,0.0,0.0,0,0.0,32.1,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
57,000000010000000000000000000000000100000010000000000000000000000000000001,25.69999999999999,True,0,18.0,2.6,2.0,2.0999999999999996,1.0,25.700000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,25.700000000000003,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 4, 'duration': 1, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
58,000000000000001000000010000000000000000000001000000000000000000000000001,32.69999999999999,True,0,19.0,2.6,3.5,5.6,2.0,32.7,0.0,0.0,0.0,0.0,0.0,0,0.0,32.7,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
59,000000000000000100000010000000000000000000001000000000000000000000000001,32.89999999999998,True,0,19.0,2.8000000000000003,3.5,5.6,2.0,32.9,0.0,0.0,0.0,0.0,0.0,0,0.0,32.9,"{'O11': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
60,000000000000100000000010000000000000000000100000000000000000000000000001,31.900000000000006,True,0,19.0,1.8,3.5,5.6,2.0,31.9,0.0,0.0,0.0,0.0,0.0,0,0.0,31.9,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
61,000000000000001000000000000000000100000000100000000000000000000000000001,20.0,True,0,16.0,2.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
62,000000000000100000000000000000001000000000001000000000000000000000000001,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
63,100000000000000000000000000000001000000000010000000000000000000000000001,21.5,True,0,15.0,1.6,1.5,1.4,2.0,21.5,0.0,0.0,0.0,0.0,0.0,0,0.0,21.5,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
64,001000000000000000000010000000000000100000000000000000000000000000000100,41.900000000000006,True,0,19.0,1.8000000000000003,7.0,9.1,0.0,36.9,0.0,0.0,0.0,0.0,0.0,5,5.0,41.9,"{'O11': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
65,000000001000000000000010000000000000000100000000000000000000000000000010,37.8,True,0,21.0,2.6000000000000005,5.5,7.699999999999999,1.0,37.8,0.0,0.0,0.0,0.0,0.0,0,0.0,37.8,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
66,000000100000000000000000000000000100010000000000000000000000000000001000,24.30000000000001,True,0,18.0,1.2000000000000002,2.0,2.0999999999999996,1.0,24.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,24.299999999999997,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
67,100000000000000000000000000000000100000000010000000000000010000000000000,29.80000000000001,True,0,18.0,1.6,4.0,4.199999999999999,2.0,29.8,0.0,0.0,0.0,0.0,0.0,0,0.0,29.8,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
68,000000000000001000000100000000000000100000000000000000000000000000000001,40.2,True,0,20.0,2.0,5.5,7.699999999999999,0.0,35.2,0.0,0.0,0.0,0.0,0.0,5,5.0,40.2,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
69,000000000000010000000000000000000010000000010000000000000000000000000100,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
70,000000001000000000000000000000000010001000000000000000000000000000000100,25.299999999999983,True,0,18.0,2.2,2.0,2.0999999999999996,1.0,25.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,25.299999999999997,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
71,000000000000010000000000000000000100000000100000000000000000000000001000,19.200000000000017,True,0,16.0,1.2000000000000002,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
72,000000000000100000000000000000000100100000000000000000000100000000000000,35.599999999999994,True,0,20.0,1.2000000000000002,4.5,4.8999999999999995,0.0,30.599999999999998,0.0,0.0,0.0,0.0,0.0,5,5.0,35.599999999999994,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
73,000000000000100000000000000000000100100000000000000000000000000000001000,27.099999999999994,True,0,17.0,1.0,2.0,2.0999999999999996,0.0,22.1,0.0,0.0,0.0,0.0,0.0,5,5.0,27.1,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
74,000000001000000000000010000000000000100000000000000000000000000000000010,37.19999999999999,True,0,21.0,2.0,5.5,7.699999999999999,1.0,37.2,0.0,0.0,0.0,0.0,0.0,0,0.0,37.2,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
75,000000000000100000000000000000010000000000010000000000000000000000000010,19.19999999999999,True,0,16.0,1.2000000000000002,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
76,000000010000000000000100000000000000100000000000000000000000000000000001,37.0,True,0,21.0,1.8,5.5,7.699999999999999,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37.0,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
77,000000000000100000000000000000010000000000010000000000000000000000000001,19.400000000000006,True,0,16.0,1.4,0.0,0.0,2.0,19.4,0.0,0.0,0.0,0.0,0.0,0,0.0,19.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
78,000000000000010000001000000000000000100000000000000000000010000000000000,47.900000000000006,True,0,23.0,1.4000000000000001,8.0,10.5,0.0,42.9,0.0,0.0,0.0,0.0,0.0,5,5.0,47.9,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
79,000000000000000000000000000000100000000000100000000000000000000000001000,53.400000000000006,False,1,11.0,0.4,0.0,0.0,2.0,13.4,40.0,0.0,0.0,0.0,0.0,0,40.0,53.4,"{'O11': [], 'O12': [{'resource': 'M', 'start': 0, 'duration': 2, 'end': 2}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
80,000000000000100000000000000000001000010000000000000000000000000000000010,27.5,True,0,17.0,1.4000000000000001,2.0,2.0999999999999996,0.0,22.5,0.0,0.0,0.0,0.0,0.0,5,5.0,27.5,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
81,000000000000100000000000000000000100000000100000000000000000000000001000,19.0,True,0,16.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
82,000000000000000100000000000000000010100000000000000000000000000000010000,27.700000000000017,True,0,17.0,1.6,2.0,2.0999999999999996,0.0,22.700000000000003,0.0,0.0,0.0,0.0,0.0,5,5.0,27.700000000000003,"{'O11': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
83,000000000000100000000000000000010000001000000000000000000000000000000100,27.30000000000001,True,0,17.0,1.2000000000000002,2.0,2.0999999999999996,0.0,22.299999999999997,0.0,0.0,0.0,0.0,0.0,5,5.0,27.299999999999997,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
84,000000000000010000000100000000000000000000100000000000000000000000000001,31.900000000000006,True,0,19.0,1.8,3.5,5.6,2.0,31.9,0.0,0.0,0.0,0.0,0.0,0,0.0,31.9,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
85,000000100000000000000000000000000010100000000000000000000000000000010000,24.100000000000023,True,0,18.0,1.0,2.0,2.0999999999999996,1.0,24.1,0.0,0.0,0.0,0.0,0.0,0,0.0,24.1,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
86,100000000000000000000000000000001000000000010000000000000000000000000010,21.30000000000001,True,0,15.0,1.4000000000000001,1.5,1.4,2.0,21.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,21.299999999999997,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
87,000000000000010000000000000000001000001000000000000000000000000000000010,27.899999999999977,True,0,17.0,1.8,2.0,2.0999999999999996,0.0,22.9,0.0,0.0,0.0,0.0,0.0,5,5.0,27.9,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
88,000000000000100000000000000000001000000000010000000000000000000000000010,19.399999999999977,True,0,16.0,1.4000000000000001,0.0,0.0,2.0,19.4,0.0,0.0,0.0,0.0,0.0,0,0.0,19.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
89,000000000000100000000000000000000010000000100000000000000000000000000100,19.400000000000006,True,0,16.0,1.4000000000000001,0.0,0.0,2.0,19.4,0.0,0.0,0.0,0.0,0.0,0,0.0,19.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
90,000000000000010000000000000000001000000000010000000000000010000000000000,27.900000000000006,True,0,19.0,1.6,2.5,2.8,2.0,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,27.900000000000002,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
91,000000000000100000000000000000001000001000000000000000000000000000000010,27.69999999999999,True,0,17.0,1.6,2.0,2.0999999999999996,0.0,22.700000000000003,0.0,0.0,0.0,0.0,0.0,5,5.0,27.700000000000003,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
92,000000100000000000000000000000001000010000000000000000000000000000000001,24.69999999999999,True,0,18.0,1.6,2.0,2.0999999999999996,1.0,24.700000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,24.700000000000003,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
93,000000000000001000000000000000000100100000000000000000000000000000010000,27.30000000000001,True,0,17.0,1.2,2.0,2.0999999999999996,0.0,22.299999999999997,0.0,0.0,0.0,0.0,0.0,5,5.0,27.299999999999997,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
94,000000000000010000000000000000000010100000000000000000010000000000000000,35.60000000000002,True,0,20.0,1.2,4.5,4.8999999999999995,0.0,30.599999999999998,0.0,0.0,0.0,0.0,0.0,5,5.0,35.599999999999994,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}]}"
95,000000100000000000000100000000000000100000000000000000000000000000001000,36.19999999999999,True,0,21.0,1.0,5.5,7.699999999999999,1.0,36.2,0.0,0.0,0.0,0.0,0.0,0,0.0,36.2,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
96,000000100000000000000000000000001000000000000100000000000000000000000001,27.0,True,0,17.0,2.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,5,5.0,27.0,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
97,000000000000100000000010000000000000000000010000000000000000000000000100,31.700000000000017,True,0,19.0,1.6,3.5,5.6,2.0,31.700000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,31.700000000000003,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
98,000000000000010000000000000000000010100000000000000000000000000000000100,27.700000000000017,True,0,17.0,1.6,2.0,2.0999999999999996,0.0,22.700000000000003,0.0,0.0,0.0,0.0,0.0,5,5.0,27.700000000000003,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
99,010000000000000000000010000000000000000000100000000000000000000000000100,33.599999999999994,True,0,18.0,1.6,5.0,7.0,2.0,33.6,0.0,0.0,0.0,0.0,0.0,0,0.0,33.6,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
100,000000100000000000000100000000000000010000000000000000000000000000000010,36.80000000000001,True,0,21.0,1.6,5.5,7.699999999999999,1.0,36.8,0.0,0.0,0.0,0.0,0.0,0,0.0,36.8,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
101,000000100000000000000000000000001000100000000000000000010000000000000000,32.0,True,0,21.0,0.6000000000000001,4.5,4.8999999999999995,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0.0,32.0,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}]}"
102,000000010000000000000000000000000100100000000000000000000000000000001000,24.30000000000001,True,0,18.0,1.2000000000000002,2.0,2.0999999999999996,1.0,24.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,24.299999999999997,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
103,000000000000010000000000000000000010000000100000000000000000000000000100,19.600000000000023,True,0,16.0,1.6,0.0,0.0,2.0,19.6,0.0,0.0,0.0,0.0,0.0,0,0.0,19.6,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
104,000000000000100000000000000000000100000000000100000000000000000000000001,20.19999999999999,True,0,16.0,2.2,0.0,0.0,2.0,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0,20.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
105,000000000000100000000000000000001000000000000100000000000000000000000001,20.0,True,0,16.0,2.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
106,000000100000000000000100000000000000010000000000000000000000000000000010,36.80000000000001,True,0,21.0,1.6,5.5,7.699999999999999,1.0,36.8,0.0,0.0,0.0,0.0,0.0,0,0.0,36.8,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
107,010000000000000000000010000000000000000000010000000000000000000000000001,34.20000000000002,True,0,18.0,2.2,5.0,7.0,2.0,34.2,0.0,0.0,0.0,0.0,0.0,0,0.0,34.2,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
