seed,instance_file,search_name,read,bitstring,best_cost,feasible,num_violations,processing,start_time,workload,ergonomic,safety,original_cost,assignment_start_penalty,skill_penalty,horizon_penalty,precedence_penalty,resource_overlap_penalty,robot_utilization_penalty,total_penalty,total_cost,cpsat_cost,gap_to_cpsat,schedule
1006,data/augmented/batch/sample_3x3_hc_seed1006_time_indexed.json,structure_aware_cpsat_seed,2,010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40.400000000000006,True,0,22.0,15.400000000000004,0.0,0.0,3.0,40.400000000000006,0.0,0.0,0.0,0.0,0.0,0,0.0,40.400000000000006,29.8,10.600000000000005,"{'O0_0': [{'resource': 'M0', 'start': 1, 'duration': 3, 'end': 4}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'M2', 'start': 11, 'duration': 2, 'end': 13}], 'O1_0': [{'resource': 'M0', 'start': 7, 'duration': 2, 'end': 9}], 'O1_1': [{'resource': 'M2', 'start': 17, 'duration': 1, 'end': 18}], 'O1_2': [{'resource': 'R0', 'start': 22, 'duration': 3, 'end': 25}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 9, 'duration': 2, 'end': 11}]}"
1006,data/augmented/batch/sample_3x3_hc_seed1006_time_indexed.json,structure_aware_cpsat_seed,3,000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,38.6,True,0,23.0,8.0,2.5,2.0999999999999996,3.0,38.6,0.0,0.0,0.0,0.0,0.0,0,0.0,38.6,29.8,8.8,"{'O0_0': [{'resource': 'M0', 'start': 3, 'duration': 3, 'end': 6}], 'O0_1': [{'resource': 'H0', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'M2', 'start': 8, 'duration': 2, 'end': 10}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'M2', 'start': 2, 'duration': 1, 'end': 3}], 'O1_2': [{'resource': 'M1', 'start': 9, 'duration': 4, 'end': 13}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'R0', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 8, 'duration': 2, 'end': 10}]}"
1006,data/augmented/batch/sample_3x3_hc_seed1006_time_indexed.json,structure_aware_cpsat_seed,4,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000,37.0,True,0,24.0,10.000000000000002,0.0,0.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37.0,29.8,7.199999999999999,"{'O0_0': [{'resource': 'M0', 'start': 2, 'duration': 3, 'end': 5}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'M2', 'start': 14, 'duration': 2, 'end': 16}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'M2', 'start': 2, 'duration': 1, 'end': 3}], 'O1_2': [{'resource': 'M1', 'start': 13, 'duration': 4, 'end': 17}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'R0', 'start': 9, 'duration': 3, 'end': 12}]}"
1006,data/augmented/batch/sample_3x3_hc_seed1006_time_indexed.json,structure_aware_cpsat_seed,5,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,33.900000000000006,True,0,23.0,7.200000000000001,3.0,0.7,0.0,33.900000000000006,0.0,0.0,0.0,0.0,0.0,0,0.0,33.900000000000006,29.8,4.100000000000005,"{'O0_0': [{'resource': 'H1', 'start': 0, 'duration': 3, 'end': 3}], 'O0_1': [{'resource': 'M1', 'start': 4, 'duration': 2, 'end': 6}], 'O0_2': [{'resource': 'M2', 'start': 7, 'duration': 2, 'end': 9}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'R0', 'start': 6, 'duration': 1, 'end': 7}], 'O1_2': [{'resource': 'M1', 'start': 7, 'duration': 4, 'end': 11}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 8, 'duration': 2, 'end': 10}]}"
1006,data/augmented/batch/sample_3x3_hc_seed1006_time_indexed.json,structure_aware_cpsat_seed,6,000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,31.0,True,0,23.0,8.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31.0,29.8,1.1999999999999993,"{'O0_0': [{'resource': 'M0', 'start': 3, 'duration': 3, 'end': 6}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'R0', 'start': 9, 'duration': 2, 'end': 11}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'M2', 'start': 2, 'duration': 1, 'end': 3}], 'O1_2': [{'resource': 'M1', 'start': 9, 'duration': 4, 'end': 13}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 7, 'duration': 2, 'end': 9}]}"
1006,data/augmented/batch/sample_3x3_hc_seed1006_time_indexed.json,structure_aware_cpsat_seed,7,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,30.4,True,0,23.0,7.3999999999999995,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0,0.0,30.4,29.8,0.5999999999999979,"{'O0_0': [{'resource': 'M0', 'start': 2, 'duration': 3, 'end': 5}], 'O0_1': [{'resource': 'M1', 'start': 5, 'duration': 2, 'end': 7}], 'O0_2': [{'resource': 'R0', 'start': 7, 'duration': 2, 'end': 9}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'M2', 'start': 2, 'duration': 1, 'end': 3}], 'O1_2': [{'resource': 'M1', 'start': 10, 'duration': 4, 'end': 14}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 7, 'duration': 2, 'end': 9}]}"
1006,data/augmented/batch/sample_3x3_hc_seed1006_time_indexed.json,structure_aware_cpsat_seed,8,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40.2,True,0,23.0,16.200000000000003,0.0,0.0,1.0,40.2,0.0,0.0,0.0,0.0,0.0,0,0.0,40.2,29.8,10.400000000000002,"{'O0_0': [{'resource': 'R0', 'start': 9, 'duration': 3, 'end': 12}], 'O0_1': [{'resource': 'M1', 'start': 16, 'duration': 2, 'end': 18}], 'O0_2': [{'resource': 'M2', 'start': 23, 'duration': 2, 'end': 25}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'M2', 'start': 2, 'duration': 1, 'end': 3}], 'O1_2': [{'resource': 'M1', 'start': 4, 'duration': 4, 'end': 8}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 9, 'duration': 3, 'end': 12}], 'O2_2': [{'resource': 'M0', 'start': 18, 'duration': 2, 'end': 20}]}"
1006,data/augmented/batch/sample_3x3_hc_seed1006_time_indexed.json,structure_aware_cpsat_seed,9,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,33.800000000000004,True,0,24.0,8.6,0.5,0.7,0.0,33.800000000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,33.800000000000004,29.8,4.0000000000000036,"{'O0_0': [{'resource': 'M0', 'start': 2, 'duration': 3, 'end': 5}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'H1', 'start': 9, 'duration': 3, 'end': 12}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'R0', 'start': 2, 'duration': 1, 'end': 3}], 'O1_2': [{'resource': 'M1', 'start': 13, 'duration': 4, 'end': 17}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 7, 'duration': 2, 'end': 9}]}"
1007,data/augmented/batch/sample_3x3_hc_seed1007_time_indexed.json,structure_aware_random_seed,0,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,33.6,True,0,24.0,8.600000000000001,0.0,0.0,1.0,33.6,0.0,0.0,0.0,0.0,0.0,0,0.0,33.6,29.4,4.200000000000003,"{'O0_0': [{'resource': 'M0', 'start': 0, 'duration': 3, 'end': 3}], 'O0_1': [{'resource': 'M1', 'start': 5, 'duration': 2, 'end': 7}], 'O0_2': [{'resource': 'M2', 'start': 9, 'duration': 2, 'end': 11}], 'O1_0': [{'resource': 'M0', 'start': 3, 'duration': 2, 'end': 5}], 'O1_1': [{'resource': 'M2', 'start': 5, 'duration': 1, 'end': 6}], 'O1_2': [{'resource': 'R0', 'start': 6, 'duration': 5, 'end': 11}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 6, 'duration': 3, 'end': 9}], 'O2_2': [{'resource': 'M0', 'start': 9, 'duration': 2, 'end': 11}]}"
1007,data/augmented/batch/sample_3x3_hc_seed1007_time_indexed.json,structure_aware_random_seed,1,000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,33.6,True,0,22.0,10.600000000000001,0.0,0.0,1.0,33.6,0.0,0.0,0.0,0.0,0.0,0,0.0,33.6,29.4,4.200000000000003,"{'O0_0': [{'resource': 'M0', 'start': 3, 'duration': 3, 'end': 6}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'M2', 'start': 11, 'duration': 2, 'end': 13}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'M2', 'start': 5, 'duration': 1, 'end': 6}], 'O1_2': [{'resource': 'M1', 'start': 9, 'duration': 4, 'end': 13}], 'O2_0': [{'resource': 'R0', 'start': 1, 'duration': 3, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 7, 'duration': 3, 'end': 10}], 'O2_2': [{'resource': 'M0', 'start': 11, 'duration': 2, 'end': 13}]}"
1007,data/augmented/batch/sample_3x3_hc_seed1007_time_indexed.json,structure_aware_random_seed,2,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,38.400000000000006,True,0,23.0,14.400000000000002,0.0,0.0,1.0,38.400000000000006,0.0,0.0,0.0,0.0,0.0,0,0.0,38.400000000000006,29.4,9.000000000000007,"{'O0_0': [{'resource': 'R0', 'start': 1, 'duration': 3, 'end': 4}], 'O0_1': [{'resource': 'M1', 'start': 8, 'duration': 2, 'end': 10}], 'O0_2': [{'resource': 'M2', 'start': 19, 'duration': 2, 'end': 21}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'M2', 'start': 8, 'duration': 1, 'end': 9}], 'O1_2': [{'resource': 'M1', 'start': 17, 'duration': 4, 'end': 21}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 5, 'duration': 3, 'end': 8}], 'O2_2': [{'resource': 'M0', 'start': 14, 'duration': 2, 'end': 16}]}"
1007,data/augmented/batch/sample_3x3_hc_seed1007_time_indexed.json,structure_aware_random_seed,3,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,35.2,True,0,23.0,9.200000000000001,0.0,0.0,3.0,35.2,0.0,0.0,0.0,0.0,0.0,0,0.0,35.2,29.4,5.800000000000004,"{'O0_0': [{'resource': 'M0', 'start': 2, 'duration': 3, 'end': 5}], 'O0_1': [{'resource': 'M1', 'start': 10, 'duration': 2, 'end': 12}], 'O0_2': [{'resource': 'M2', 'start': 14, 'duration': 2, 'end': 16}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'R0', 'start': 3, 'duration': 1, 'end': 4}], 'O1_2': [{'resource': 'M1', 'start': 4, 'duration': 4, 'end': 8}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 5, 'duration': 3, 'end': 8}], 'O2_2': [{'resource': 'M0', 'start': 8, 'duration': 2, 'end': 10}]}"
