config_name,read,bitstring,energy,feasible,num_violations,zero_penalty,reference_or_better,processing,start_time,workload,ergonomic,safety,original_cost,assignment_start_penalty,skill_penalty,horizon_penalty,precedence_penalty,resource_overlap_penalty,robot_utilization_penalty,total_penalty,total_cost,schedule
steps_1000_T50_to_001,176,000000010000000000000000000000000100000100000000000000000010000000000000,33.599999999999994,True,0,True,False,21.0,2.2,4.5,4.8999999999999995,1.0,33.6,0.0,0.0,0.0,0.0,0.0,0,0.0,33.6,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,177,000000000000001000000000000000000010100000000000000000000000000000010000,27.5,True,0,False,False,17.0,1.4000000000000001,2.0,2.0999999999999996,0.0,22.5,0.0,0.0,0.0,0.0,0.0,5,5.0,27.5,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
steps_1000_T50_to_001,178,000000000000010000000100000000000000000000100000000000000000000000001000,31.30000000000001,True,0,True,False,19.0,1.2000000000000002,3.5,5.6,2.0,31.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,31.299999999999997,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
steps_1000_T50_to_001,179,000000000000010000000010000000000000010000000000000000000000000000000100,40.0,True,0,False,False,20.0,1.8,5.5,7.699999999999999,0.0,35.0,0.0,0.0,0.0,0.0,0.0,5,5.0,40.0,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,180,000000000000010000000010000000000000000000100000000000000000000000001000,31.5,True,0,True,False,19.0,1.4,3.5,5.6,2.0,31.5,0.0,0.0,0.0,0.0,0.0,0,0.0,31.5,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
steps_1000_T50_to_001,181,000000000100000000000000000000000000010000000000000000000010000000000000,69.0,False,1,False,False,17.0,1.6,4.5,4.8999999999999995,1.0,29.0,40.0,0.0,0.0,0.0,0.0,0,40.0,69.0,"{'O11': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O12': [], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,182,000000100000000000000000000000000010100000000000000000000000000000010000,24.100000000000023,True,0,True,False,18.0,1.0,2.0,2.0999999999999996,1.0,24.1,0.0,0.0,0.0,0.0,0.0,0,0.0,24.1,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
steps_1000_T50_to_001,183,000000100000000000000000000000000100010000000000000000001000000000000000,32.60000000000002,True,0,True,False,21.0,1.2000000000000002,4.5,4.8999999999999995,1.0,32.599999999999994,0.0,0.0,0.0,0.0,0.0,0,0.0,32.599999999999994,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}]}"
steps_1000_T50_to_001,184,000010000000000000000000000000000000100000000000000000001000000000000000,73.5,False,1,False,False,15.0,1.2000000000000002,6.0,6.299999999999999,0.0,28.5,40.0,0.0,0.0,0.0,0.0,5,45.0,73.5,"{'O11': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O12': [], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}]}"
steps_1000_T50_to_001,185,000000000000001000000000000000000100100000000000000000010000000000000000,35.599999999999994,True,0,False,False,20.0,1.2,4.5,4.8999999999999995,0.0,30.599999999999998,0.0,0.0,0.0,0.0,0.0,5,5.0,35.599999999999994,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}]}"
steps_1000_T50_to_001,186,100000000000000000001000000000000000000000100000000000000010000000000000,41.5,True,0,True,False,21.0,1.2000000000000002,7.5,9.8,2.0,41.5,0.0,0.0,0.0,0.0,0.0,0,0.0,41.5,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,187,100000000000000000000000000000000010000000100000000000000010000000000000,29.80000000000001,True,0,True,False,18.0,1.6,4.0,4.199999999999999,2.0,29.8,0.0,0.0,0.0,0.0,0.0,0,0.0,29.8,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,188,000010000000000000000000000000000000100000000000000000010000000000000000,73.30000000000001,False,1,False,False,15.0,1.0,6.0,6.299999999999999,0.0,28.299999999999997,40.0,0.0,0.0,0.0,0.0,5,45.0,73.3,"{'O11': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O12': [], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}]}"
steps_1000_T50_to_001,189,100000000000000000000000000000001000000000000000000000000000000000010000,59.5,False,1,False,False,11.0,0.6000000000000001,1.5,1.4,0.0,14.5,40.0,0.0,0.0,0.0,0.0,5,45.0,59.5,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
steps_1000_T50_to_001,190,000000000000001000000000000000000100000000010000000000000000000000000001,20.19999999999999,True,0,True,False,16.0,2.2,0.0,0.0,2.0,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0,20.2,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,191,000000000000000010000000000000000000000000010000000000000000000000000100,55.60000000000001,False,1,False,False,12.0,1.6,0.0,0.0,2.0,15.6,40.0,0.0,0.0,0.0,0.0,0,40.0,55.6,"{'O11': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}], 'O12': [], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,192,100000000000000000000000000000001000001000000000000000000100000000000000,37.69999999999999,True,0,False,False,19.0,1.4000000000000001,6.0,6.299999999999999,0.0,32.699999999999996,0.0,0.0,0.0,0.0,0.0,5,5.0,37.699999999999996,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
steps_1000_T50_to_001,193,000000000000000100000000000000000010000000010000000000000010000000000000,28.700000000000017,True,0,True,False,19.0,2.4000000000000004,2.5,2.8,2.0,28.7,0.0,0.0,0.0,0.0,0.0,0,0.0,28.7,"{'O11': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,194,000000000010000000000000000000000000000000001000000000000000000000000001,63.19999999999999,False,1,False,False,13.0,2.2,0.0,0.0,3.0,18.2,40.0,0.0,0.0,0.0,0.0,5,45.0,63.2,"{'O11': [{'resource': 'R', 'start': 4, 'duration': 2, 'end': 6}], 'O12': [], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,195,000000000000010000000000000000000100000010000000000000000000000000000001,28.69999999999999,True,0,False,False,17.0,2.6,2.0,2.0999999999999996,0.0,23.700000000000003,0.0,0.0,0.0,0.0,0.0,5,5.0,28.700000000000003,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 4, 'duration': 1, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,196,000000000000100000000000000000000100000000000100000000000000000000000001,20.19999999999999,True,0,True,False,16.0,2.2,0.0,0.0,2.0,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0,20.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,197,000000000000000000100000000000000000000000100000000000000000000000001000,65.5,False,1,False,False,14.0,0.4,3.5,5.6,2.0,25.5,40.0,0.0,0.0,0.0,0.0,0,40.0,65.5,"{'O11': [], 'O12': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
steps_1000_T50_to_001,198,000000000000100000000000000000000010000000100000000000000000000000001000,19.19999999999999,True,0,True,False,16.0,1.2000000000000002,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
steps_1000_T50_to_001,199,000000000000001000000000000000000010001000000000000000000000000000000100,28.30000000000001,True,0,False,False,17.0,2.2,2.0,2.0999999999999996,0.0,23.299999999999997,0.0,0.0,0.0,0.0,0.0,5,5.0,28.299999999999997,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,200,000000000000010000000100000000000000100000000000000000000000000000001000,39.400000000000006,True,0,False,False,20.0,1.2000000000000002,5.5,7.699999999999999,0.0,34.4,0.0,0.0,0.0,0.0,0.0,5,5.0,39.4,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
steps_1000_T50_to_001,201,000000010000000000000000000000000100000000000100000000000000000000000001,27.399999999999977,True,0,False,False,17.0,2.4000000000000004,0.0,0.0,3.0,22.4,0.0,0.0,0.0,0.0,0.0,5,5.0,27.4,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,202,000000010000000000000100000000000000001000000000000000000000000000000001,37.400000000000006,True,0,True,False,21.0,2.2,5.5,7.699999999999999,1.0,37.4,0.0,0.0,0.0,0.0,0.0,0,0.0,37.4,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,203,000000000000010000000000000000000100000000001000000000000010000000000000,28.30000000000001,True,0,True,False,19.0,2.0,2.5,2.8,2.0,28.3,0.0,0.0,0.0,0.0,0.0,0,0.0,28.3,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,204,000000000000000100000000000000000010000100000000000000000010000000000000,37.19999999999999,True,0,False,False,20.0,2.8,4.5,4.8999999999999995,0.0,32.2,0.0,0.0,0.0,0.0,0.0,5,5.0,37.2,"{'O11': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,205,000000010000000000000010000000000000100000000000000000000000000000000001,37.2,True,0,True,False,21.0,2.0,5.5,7.699999999999999,1.0,37.2,0.0,0.0,0.0,0.0,0.0,0,0.0,37.2,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,206,000000100000000000001000000000000000100000000000000000000000000000000010,36.400000000000006,True,0,True,False,21.0,1.2000000000000002,5.5,7.699999999999999,1.0,36.4,0.0,0.0,0.0,0.0,0.0,0,0.0,36.4,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,207,000000000000100000000000000000001000000100000000000000000010000000000000,36.19999999999999,True,0,False,False,20.0,1.8,4.5,4.8999999999999995,0.0,31.2,0.0,0.0,0.0,0.0,0.0,5,5.0,36.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,208,000000000010000000000000000000000000000010000000000000000000000000000001,61.69999999999999,False,1,False,False,14.0,2.6,2.0,2.0999999999999996,1.0,21.700000000000003,40.0,0.0,0.0,0.0,0.0,0,40.0,61.7,"{'O11': [{'resource': 'R', 'start': 4, 'duration': 2, 'end': 6}], 'O12': [], 'O21': [{'resource': 'H', 'start': 4, 'duration': 1, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,209,100000000000000000000000000000000010000000100000000000000010000000000000,29.80000000000001,True,0,True,False,18.0,1.6,4.0,4.199999999999999,2.0,29.8,0.0,0.0,0.0,0.0,0.0,0,0.0,29.8,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,210,000000000000001000000000000000000100000010000000000000000000000000000001,28.899999999999977,True,0,False,False,17.0,2.8,2.0,2.0999999999999996,0.0,23.9,0.0,0.0,0.0,0.0,0.0,5,5.0,28.9,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 4, 'duration': 1, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,211,100000000000000000001000000000000000000000000100000000000000000000000001,34.0,True,0,True,False,18.0,2.0,5.0,7.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0.0,34.0,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,212,000100000000000000000000000000000000000000100000000000000000000000000010,57.3,False,1,False,False,11.0,1.4000000000000001,1.5,1.4,2.0,17.3,40.0,0.0,0.0,0.0,0.0,0,40.0,57.3,"{'O11': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O12': [], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,213,000000010000000000000100000000000000000000000100000000000000000000000001,39.5,True,0,False,False,20.0,2.4000000000000004,3.5,5.6,3.0,34.5,0.0,0.0,0.0,0.0,0.0,5,5.0,39.5,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,214,000000000000100000000000000000000010000000100000000000000000000000001000,19.19999999999999,True,0,True,False,16.0,1.2000000000000002,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
steps_1000_T50_to_001,215,000000000000100000010000000000000000000100000000000000000000000000000010,39.8,True,0,False,False,20.0,1.6,5.5,7.699999999999999,0.0,34.8,0.0,0.0,0.0,0.0,0.0,5,5.0,39.8,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,216,000000000000100000000100000000000000000000100000000000000000000000000010,31.5,True,0,True,False,19.0,1.4000000000000001,3.5,5.6,2.0,31.5,0.0,0.0,0.0,0.0,0.0,0,0.0,31.5,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,217,000000000000000001000000000000000000000000000010000000000000000000000000,92.8,False,2,False,False,9.0,1.8,0.0,0.0,2.0,12.8,80.0,0.0,0.0,0.0,0.0,0,80.0,92.8,"{'O11': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}], 'O12': [], 'O21': [{'resource': 'R', 'start': 4, 'duration': 2, 'end': 6}], 'O22': []}"
steps_1000_T50_to_001,218,000000000000100000000010000000000000100000000000000000001000000000000000,47.69999999999999,True,0,False,False,23.0,1.2000000000000002,8.0,10.5,0.0,42.7,0.0,0.0,0.0,0.0,0.0,5,5.0,47.7,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}]}"
steps_1000_T50_to_001,219,000000001000000000000010000000000000001000000000000000000000000000000001,37.8,True,0,True,False,21.0,2.6,5.5,7.699999999999999,1.0,37.8,0.0,0.0,0.0,0.0,0.0,0,0.0,37.8,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,220,000000000000010000000000000000001000000000001000000000000000000000000001,20.0,True,0,True,False,16.0,2.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,221,000000000000010000000100000000000000000000000000000000000000000000100000,69.9,False,1,False,False,15.0,0.8,3.5,5.6,0.0,24.9,40.0,0.0,0.0,0.0,0.0,5,45.0,69.9,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [], 'O22': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}]}"
steps_1000_T50_to_001,222,000000000000100000000000000000010000100000000000000000000000000000000100,26.900000000000006,True,0,False,False,17.0,0.8,2.0,2.0999999999999996,0.0,21.9,0.0,0.0,0.0,0.0,0.0,5,5.0,26.9,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,223,000000010000000000000010000000000000100000000000000000010000000000000000,44.7,True,0,True,False,24.0,1.2,8.0,10.5,1.0,44.7,0.0,0.0,0.0,0.0,0.0,0,0.0,44.7,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}]}"
steps_1000_T50_to_001,224,001000000000000000000000000000000010000000010000000000000000000000000100,21.900000000000006,True,0,True,False,15.0,2.0,1.5,1.4,2.0,21.9,0.0,0.0,0.0,0.0,0.0,0,0.0,21.9,"{'O11': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,225,000000000000100000000100000000000000000000100000000000000000000000000010,31.5,True,0,True,False,19.0,1.4000000000000001,3.5,5.6,2.0,31.5,0.0,0.0,0.0,0.0,0.0,0,0.0,31.5,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,226,000000000000001000000000000000000100000000100000000000000100000000000000,27.900000000000006,True,0,True,False,19.0,1.6,2.5,2.8,2.0,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,27.900000000000002,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
steps_1000_T50_to_001,227,001000000000000000000010000000000000000000001000000000000000000000000010,34.39999999999998,True,0,True,False,18.0,2.4000000000000004,5.0,7.0,2.0,34.4,0.0,0.0,0.0,0.0,0.0,0,0.0,34.4,"{'O11': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
